2025-06-12 18:32:46,275 INFO    StreamThr :4647 [internal.py:wandb_internal():87] W&B internal server running at pid: 4647, started at: 2025-06-12 18:32:46.274607
2025-06-12 18:32:46,939 DEBUG   HandlerThread:4647 [system_monitor.py:probe():181] {'os': 'Linux-5.15.167.4-microsoft-standard-WSL2-x86_64-with-glibc2.31', 'python': '3.9.23', 'heartbeatAt': '2025-06-12T22:32:46.883709', 'startedAt': '2025-06-12T22:32:46.268214', 'docker': None, 'cuda': None, 'args': ('--model=baseline_cnn1d', '--channel=None', '--snr_db=range', '--cp_path=./results_slice512', '--postfix=all20MHz', '--raw_path=./data/DATASET_QYLUR_ANOM_small_matched175800', '--protocols', 'noAnomaly', 'cfoAnomaly', 'envDistortionAnomaly', 'pilotJamAnomaly', 'powerAnomaly', '--slicelen=512'), 'state': 'running', 'program': '/home/trudes/Projects/t-prime/baseline_models/TPrime_torch_train.py', 'codePath': 'baseline_models/TPrime_torch_train.py', 'git': {'remote': 'https://github.com/genesys-neu/t-prime.git', 'commit': '05b3366c5ba1ac6d4a5432e90ae0edf6efb7b1b2'}, 'email': 'Strudeau12@seaburyhall.orgTrudeau.s@northeastern.edu', 'root': '/home/trudes/Projects/t-prime', 'host': 'Sage-Omen', 'username': 'trudes', 'executable': '/home/trudes/anaconda3/envs/t-prime2/bin/python3', 'cpu_count': 10, 'cpu_count_logical': 20, 'cpu_freq': {'current': 2687.9989999999984, 'min': 0.0, 'max': 0.0}, 'cpu_freq_per_core': [{'current': 2687.999, 'min': 0.0, 'max': 0.0}, {'current': 2687.999, 'min': 0.0, 'max': 0.0}, {'current': 2687.999, 'min': 0.0, 'max': 0.0}, {'current': 2687.999, 'min': 0.0, 'max': 0.0}, {'current': 2687.999, 'min': 0.0, 'max': 0.0}, {'current': 2687.999, 'min': 0.0, 'max': 0.0}, {'current': 2687.999, 'min': 0.0, 'max': 0.0}, {'current': 2687.999, 'min': 0.0, 'max': 0.0}, {'current': 2687.999, 'min': 0.0, 'max': 0.0}, {'current': 2687.999, 'min': 0.0, 'max': 0.0}, {'current': 2687.999, 'min': 0.0, 'max': 0.0}, {'current': 2687.999, 'min': 0.0, 'max': 0.0}, {'current': 2687.999, 'min': 0.0, 'max': 0.0}, {'current': 2687.999, 'min': 0.0, 'max': 0.0}, {'current': 2687.999, 'min': 0.0, 'max': 0.0}, {'current': 2687.999, 'min': 0.0, 'max': 0.0}, {'current': 2687.999, 'min': 0.0, 'max': 0.0}, {'current': 2687.999, 'min': 0.0, 'max': 0.0}, {'current': 2687.999, 'min': 0.0, 'max': 0.0}, {'current': 2687.999, 'min': 0.0, 'max': 0.0}], 'disk': {'total': 250.92389297485352, 'used': 104.35614776611328}, 'gpu': 'NVIDIA GeForce RTX 3060 Laptop GPU', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 3060 Laptop GPU', 'memory_total': 6442450944}], 'memory': {'total': 31.185882568359375}}
2025-06-12 18:32:46,939 INFO    HandlerThread:4647 [system_monitor.py:probe():182] Finished collecting system info
2025-06-12 18:32:46,939 INFO    HandlerThread:4647 [system_monitor.py:probe():185] Publishing system info
2025-06-12 18:32:46,939 DEBUG   HandlerThread:4647 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2025-06-12 18:32:46,939 DEBUG   HandlerThread:4647 [system_info.py:_save_pip():67] Saving pip packages done
2025-06-12 18:32:46,939 DEBUG   HandlerThread:4647 [system_info.py:_save_conda():74] Saving list of conda packages installed into the current environment
2025-06-12 18:32:47,702 INFO    Thread-13 :4647 [dir_watcher.py:_on_file_created():275] file/dir created: /home/trudes/Projects/t-prime/wandb/run-20250612_183246-sozxix2q/files/wandb-summary.json
2025-06-12 18:32:47,702 INFO    Thread-13 :4647 [dir_watcher.py:_on_file_created():275] file/dir created: /home/trudes/Projects/t-prime/wandb/run-20250612_183246-sozxix2q/files/conda-environment.yaml
2025-06-12 18:32:47,702 INFO    Thread-13 :4647 [dir_watcher.py:_on_file_created():275] file/dir created: /home/trudes/Projects/t-prime/wandb/run-20250612_183246-sozxix2q/files/requirements.txt
2025-06-12 18:32:48,582 DEBUG   HandlerThread:4647 [system_info.py:_save_conda():86] Saving conda packages done
2025-06-12 18:32:48,583 INFO    HandlerThread:4647 [system_monitor.py:probe():187] Finished publishing system info
2025-06-12 18:32:48,586 DEBUG   SenderThread:4647 [sender.py:send():336] send: files
2025-06-12 18:32:48,586 INFO    SenderThread:4647 [sender.py:_save_file():1321] saving file wandb-metadata.json with policy now
2025-06-12 18:32:48,589 DEBUG   HandlerThread:4647 [handler.py:handle_request():144] handle_request: stop_status
2025-06-12 18:32:48,590 DEBUG   SenderThread:4647 [sender.py:send_request():363] send_request: stop_status
2025-06-12 18:32:48,702 INFO    Thread-13 :4647 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/trudes/Projects/t-prime/wandb/run-20250612_183246-sozxix2q/files/conda-environment.yaml
2025-06-12 18:32:48,703 INFO    Thread-13 :4647 [dir_watcher.py:_on_file_created():275] file/dir created: /home/trudes/Projects/t-prime/wandb/run-20250612_183246-sozxix2q/files/wandb-metadata.json
2025-06-12 18:32:48,824 DEBUG   SenderThread:4647 [sender.py:send():336] send: telemetry
2025-06-12 18:32:48,824 DEBUG   SenderThread:4647 [sender.py:send():336] send: telemetry
2025-06-12 18:32:48,824 DEBUG   SenderThread:4647 [sender.py:send():336] send: run
2025-06-12 18:32:49,055 INFO    wandb-upload_0:4647 [upload_job.py:push():138] Uploaded file /tmp/tmprv1jpni2wandb/e2bam05i-wandb-metadata.json
2025-06-12 18:32:49,233 INFO    SenderThread:4647 [sender.py:send_run():944] updated run: sozxix2q
2025-06-12 18:32:49,234 DEBUG   SenderThread:4647 [sender.py:send():336] send: telemetry
2025-06-12 18:32:49,235 DEBUG   SenderThread:4647 [sender.py:send():336] send: exit
2025-06-12 18:32:49,235 INFO    SenderThread:4647 [sender.py:send_exit():559] handling exit code: 1
2025-06-12 18:32:49,235 INFO    SenderThread:4647 [sender.py:send_exit():561] handling runtime: 2
2025-06-12 18:32:49,235 INFO    SenderThread:4647 [sender.py:_save_file():1321] saving file wandb-summary.json with policy end
2025-06-12 18:32:49,235 INFO    SenderThread:4647 [sender.py:send_exit():567] send defer
2025-06-12 18:32:49,235 DEBUG   HandlerThread:4647 [handler.py:handle_request():144] handle_request: defer
2025-06-12 18:32:49,235 INFO    HandlerThread:4647 [handler.py:handle_request_defer():170] handle defer: 0
2025-06-12 18:32:49,235 DEBUG   SenderThread:4647 [sender.py:send_request():363] send_request: defer
2025-06-12 18:32:49,236 INFO    SenderThread:4647 [sender.py:send_request_defer():583] handle sender defer: 0
2025-06-12 18:32:49,236 INFO    SenderThread:4647 [sender.py:transition_state():587] send defer: 1
2025-06-12 18:32:49,236 DEBUG   HandlerThread:4647 [handler.py:handle_request():144] handle_request: defer
2025-06-12 18:32:49,236 INFO    HandlerThread:4647 [handler.py:handle_request_defer():170] handle defer: 1
2025-06-12 18:32:49,236 DEBUG   SenderThread:4647 [sender.py:send_request():363] send_request: defer
2025-06-12 18:32:49,236 INFO    SenderThread:4647 [sender.py:send_request_defer():583] handle sender defer: 1
2025-06-12 18:32:49,236 INFO    SenderThread:4647 [sender.py:transition_state():587] send defer: 2
2025-06-12 18:32:49,236 DEBUG   HandlerThread:4647 [handler.py:handle_request():144] handle_request: defer
2025-06-12 18:32:49,236 INFO    HandlerThread:4647 [handler.py:handle_request_defer():170] handle defer: 2
2025-06-12 18:32:49,236 INFO    HandlerThread:4647 [system_monitor.py:finish():161] Stopping system monitor
2025-06-12 18:32:49,237 DEBUG   SystemMonitor:4647 [system_monitor.py:_start():130] Starting system metrics aggregation loop
2025-06-12 18:32:49,237 DEBUG   SystemMonitor:4647 [system_monitor.py:_start():137] Finished system metrics aggregation loop
2025-06-12 18:32:49,237 DEBUG   SystemMonitor:4647 [system_monitor.py:_start():141] Publishing last batch of metrics
2025-06-12 18:32:49,238 INFO    HandlerThread:4647 [interfaces.py:finish():175] Joined cpu
2025-06-12 18:32:49,238 INFO    HandlerThread:4647 [interfaces.py:finish():175] Joined disk
2025-06-12 18:32:49,245 INFO    HandlerThread:4647 [interfaces.py:finish():175] Joined gpu
2025-06-12 18:32:49,245 INFO    HandlerThread:4647 [interfaces.py:finish():175] Joined memory
2025-06-12 18:32:49,245 INFO    HandlerThread:4647 [interfaces.py:finish():175] Joined network
2025-06-12 18:32:49,245 DEBUG   SenderThread:4647 [sender.py:send_request():363] send_request: defer
2025-06-12 18:32:49,245 INFO    SenderThread:4647 [sender.py:send_request_defer():583] handle sender defer: 2
2025-06-12 18:32:49,245 INFO    SenderThread:4647 [sender.py:transition_state():587] send defer: 3
2025-06-12 18:32:49,246 DEBUG   HandlerThread:4647 [handler.py:handle_request():144] handle_request: defer
2025-06-12 18:32:49,246 INFO    HandlerThread:4647 [handler.py:handle_request_defer():170] handle defer: 3
2025-06-12 18:32:49,246 DEBUG   SenderThread:4647 [sender.py:send():336] send: stats
2025-06-12 18:32:49,246 DEBUG   SenderThread:4647 [sender.py:send_request():363] send_request: defer
2025-06-12 18:32:49,246 INFO    SenderThread:4647 [sender.py:send_request_defer():583] handle sender defer: 3
2025-06-12 18:32:49,246 INFO    SenderThread:4647 [sender.py:transition_state():587] send defer: 4
2025-06-12 18:32:49,246 DEBUG   HandlerThread:4647 [handler.py:handle_request():144] handle_request: defer
2025-06-12 18:32:49,246 INFO    HandlerThread:4647 [handler.py:handle_request_defer():170] handle defer: 4
2025-06-12 18:32:49,246 DEBUG   SenderThread:4647 [sender.py:send_request():363] send_request: defer
2025-06-12 18:32:49,246 INFO    SenderThread:4647 [sender.py:send_request_defer():583] handle sender defer: 4
2025-06-12 18:32:49,247 INFO    SenderThread:4647 [sender.py:transition_state():587] send defer: 5
2025-06-12 18:32:49,247 DEBUG   HandlerThread:4647 [handler.py:handle_request():144] handle_request: defer
2025-06-12 18:32:49,247 INFO    HandlerThread:4647 [handler.py:handle_request_defer():170] handle defer: 5
2025-06-12 18:32:49,247 DEBUG   SenderThread:4647 [sender.py:send():336] send: summary
2025-06-12 18:32:49,247 INFO    SenderThread:4647 [sender.py:_save_file():1321] saving file wandb-summary.json with policy end
2025-06-12 18:32:49,247 DEBUG   SenderThread:4647 [sender.py:send_request():363] send_request: defer
2025-06-12 18:32:49,247 INFO    SenderThread:4647 [sender.py:send_request_defer():583] handle sender defer: 5
2025-06-12 18:32:49,247 INFO    SenderThread:4647 [sender.py:transition_state():587] send defer: 6
2025-06-12 18:32:49,247 DEBUG   HandlerThread:4647 [handler.py:handle_request():144] handle_request: defer
2025-06-12 18:32:49,247 INFO    HandlerThread:4647 [handler.py:handle_request_defer():170] handle defer: 6
2025-06-12 18:32:49,247 DEBUG   SenderThread:4647 [sender.py:send_request():363] send_request: defer
2025-06-12 18:32:49,248 INFO    SenderThread:4647 [sender.py:send_request_defer():583] handle sender defer: 6
2025-06-12 18:32:49,249 DEBUG   HandlerThread:4647 [handler.py:handle_request():144] handle_request: status_report
2025-06-12 18:32:49,424 INFO    SenderThread:4647 [sender.py:transition_state():587] send defer: 7
2025-06-12 18:32:49,424 DEBUG   HandlerThread:4647 [handler.py:handle_request():144] handle_request: defer
2025-06-12 18:32:49,424 INFO    HandlerThread:4647 [handler.py:handle_request_defer():170] handle defer: 7
2025-06-12 18:32:49,424 DEBUG   SenderThread:4647 [sender.py:send_request():363] send_request: defer
2025-06-12 18:32:49,425 INFO    SenderThread:4647 [sender.py:send_request_defer():583] handle sender defer: 7
2025-06-12 18:32:49,703 INFO    Thread-13 :4647 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/trudes/Projects/t-prime/wandb/run-20250612_183246-sozxix2q/files/config.yaml
2025-06-12 18:32:49,703 INFO    Thread-13 :4647 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/trudes/Projects/t-prime/wandb/run-20250612_183246-sozxix2q/files/wandb-summary.json
2025-06-12 18:32:49,703 INFO    Thread-13 :4647 [dir_watcher.py:_on_file_created():275] file/dir created: /home/trudes/Projects/t-prime/wandb/run-20250612_183246-sozxix2q/files/output.log
2025-06-12 18:32:50,117 DEBUG   HandlerThread:4647 [handler.py:handle_request():144] handle_request: poll_exit
2025-06-12 18:32:51,704 INFO    Thread-13 :4647 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/trudes/Projects/t-prime/wandb/run-20250612_183246-sozxix2q/files/output.log
2025-06-12 18:32:53,242 INFO    SenderThread:4647 [sender.py:transition_state():587] send defer: 8
2025-06-12 18:32:53,242 DEBUG   SenderThread:4647 [sender.py:send_request():363] send_request: poll_exit
2025-06-12 18:32:53,242 DEBUG   HandlerThread:4647 [handler.py:handle_request():144] handle_request: defer
2025-06-12 18:32:53,242 INFO    HandlerThread:4647 [handler.py:handle_request_defer():170] handle defer: 8
2025-06-12 18:32:53,242 DEBUG   SenderThread:4647 [sender.py:send_request():363] send_request: defer
2025-06-12 18:32:53,242 INFO    SenderThread:4647 [sender.py:send_request_defer():583] handle sender defer: 8
2025-06-12 18:32:53,251 INFO    SenderThread:4647 [sender.py:transition_state():587] send defer: 9
2025-06-12 18:32:53,252 DEBUG   HandlerThread:4647 [handler.py:handle_request():144] handle_request: defer
2025-06-12 18:32:53,252 DEBUG   SenderThread:4647 [sender.py:send():336] send: artifact
2025-06-12 18:32:53,252 INFO    HandlerThread:4647 [handler.py:handle_request_defer():170] handle defer: 9
2025-06-12 18:32:53,705 INFO    Thread-13 :4647 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/trudes/Projects/t-prime/wandb/run-20250612_183246-sozxix2q/files/output.log
2025-06-12 18:32:54,106 INFO    SenderThread:4647 [sender.py:send_artifact():1417] sent artifact job-https___github.com_genesys-neu_t-prime.git_baseline_models_TPrime_torch_train.py - {'id': 'QXJ0aWZhY3Q6MTc5OTgzOTkxMg==', 'digest': '097c617c13bd58d47f97b2c99282aa81', 'state': 'COMMITTED', 'aliases': [{'artifactCollectionName': 'job-https___github.com_genesys-neu_t-prime.git_baseline_models_TPrime_torch_train.py', 'alias': 'latest'}, {'artifactCollectionName': 'job-https___github.com_genesys-neu_t-prime.git_baseline_models_TPrime_torch_train.py', 'alias': 'v2'}], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjY1MDU5MTI3NQ==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MTc5OTgzOTkxMg==', 'versionIndex': 2}}, 'version': 'v2'}
2025-06-12 18:32:54,106 DEBUG   SenderThread:4647 [sender.py:send_request():363] send_request: defer
2025-06-12 18:32:54,106 INFO    SenderThread:4647 [sender.py:send_request_defer():583] handle sender defer: 9
2025-06-12 18:32:54,106 INFO    SenderThread:4647 [dir_watcher.py:finish():362] shutting down directory watcher
2025-06-12 18:32:54,705 INFO    SenderThread:4647 [dir_watcher.py:finish():392] scan: /home/trudes/Projects/t-prime/wandb/run-20250612_183246-sozxix2q/files
2025-06-12 18:32:54,705 INFO    SenderThread:4647 [dir_watcher.py:finish():406] scan save: /home/trudes/Projects/t-prime/wandb/run-20250612_183246-sozxix2q/files/output.log output.log
2025-06-12 18:32:54,705 INFO    SenderThread:4647 [dir_watcher.py:finish():406] scan save: /home/trudes/Projects/t-prime/wandb/run-20250612_183246-sozxix2q/files/conda-environment.yaml conda-environment.yaml
2025-06-12 18:32:54,705 INFO    SenderThread:4647 [dir_watcher.py:finish():406] scan save: /home/trudes/Projects/t-prime/wandb/run-20250612_183246-sozxix2q/files/config.yaml config.yaml
2025-06-12 18:32:54,705 INFO    SenderThread:4647 [dir_watcher.py:finish():406] scan save: /home/trudes/Projects/t-prime/wandb/run-20250612_183246-sozxix2q/files/wandb-metadata.json wandb-metadata.json
2025-06-12 18:32:54,705 INFO    SenderThread:4647 [dir_watcher.py:finish():406] scan save: /home/trudes/Projects/t-prime/wandb/run-20250612_183246-sozxix2q/files/requirements.txt requirements.txt
2025-06-12 18:32:54,705 INFO    SenderThread:4647 [dir_watcher.py:finish():406] scan save: /home/trudes/Projects/t-prime/wandb/run-20250612_183246-sozxix2q/files/wandb-summary.json wandb-summary.json
2025-06-12 18:32:54,707 INFO    SenderThread:4647 [sender.py:transition_state():587] send defer: 10
2025-06-12 18:32:54,709 DEBUG   HandlerThread:4647 [handler.py:handle_request():144] handle_request: defer
2025-06-12 18:32:54,709 INFO    HandlerThread:4647 [handler.py:handle_request_defer():170] handle defer: 10
2025-06-12 18:32:54,711 DEBUG   SenderThread:4647 [sender.py:send_request():363] send_request: defer
2025-06-12 18:32:54,711 INFO    SenderThread:4647 [sender.py:send_request_defer():583] handle sender defer: 10
2025-06-12 18:32:54,711 INFO    SenderThread:4647 [file_pusher.py:finish():162] shutting down file pusher
2025-06-12 18:32:55,072 INFO    wandb-upload_1:4647 [upload_job.py:push():138] Uploaded file /home/trudes/Projects/t-prime/wandb/run-20250612_183246-sozxix2q/files/output.log
2025-06-12 18:32:55,119 DEBUG   HandlerThread:4647 [handler.py:handle_request():144] handle_request: keepalive
2025-06-12 18:32:55,160 INFO    wandb-upload_0:4647 [upload_job.py:push():138] Uploaded file /home/trudes/Projects/t-prime/wandb/run-20250612_183246-sozxix2q/files/conda-environment.yaml
2025-06-12 18:32:55,170 INFO    wandb-upload_3:4647 [upload_job.py:push():138] Uploaded file /home/trudes/Projects/t-prime/wandb/run-20250612_183246-sozxix2q/files/requirements.txt
2025-06-12 18:32:55,194 INFO    wandb-upload_2:4647 [upload_job.py:push():138] Uploaded file /home/trudes/Projects/t-prime/wandb/run-20250612_183246-sozxix2q/files/config.yaml
2025-06-12 18:32:55,231 INFO    wandb-upload_4:4647 [upload_job.py:push():138] Uploaded file /home/trudes/Projects/t-prime/wandb/run-20250612_183246-sozxix2q/files/wandb-summary.json
2025-06-12 18:32:55,432 INFO    Thread-12 :4647 [sender.py:transition_state():587] send defer: 11
2025-06-12 18:32:55,432 DEBUG   HandlerThread:4647 [handler.py:handle_request():144] handle_request: defer
2025-06-12 18:32:55,432 INFO    HandlerThread:4647 [handler.py:handle_request_defer():170] handle defer: 11
2025-06-12 18:32:55,433 DEBUG   SenderThread:4647 [sender.py:send_request():363] send_request: defer
2025-06-12 18:32:55,433 INFO    SenderThread:4647 [sender.py:send_request_defer():583] handle sender defer: 11
2025-06-12 18:32:55,433 INFO    SenderThread:4647 [file_pusher.py:join():167] waiting for file pusher
2025-06-12 18:32:55,433 INFO    SenderThread:4647 [sender.py:transition_state():587] send defer: 12
2025-06-12 18:32:55,433 DEBUG   HandlerThread:4647 [handler.py:handle_request():144] handle_request: defer
2025-06-12 18:32:55,433 INFO    HandlerThread:4647 [handler.py:handle_request_defer():170] handle defer: 12
2025-06-12 18:32:55,434 DEBUG   SenderThread:4647 [sender.py:send_request():363] send_request: defer
2025-06-12 18:32:55,434 INFO    SenderThread:4647 [sender.py:send_request_defer():583] handle sender defer: 12
2025-06-12 18:32:55,521 INFO    SenderThread:4647 [sender.py:transition_state():587] send defer: 13
2025-06-12 18:32:55,521 DEBUG   HandlerThread:4647 [handler.py:handle_request():144] handle_request: defer
2025-06-12 18:32:55,521 INFO    HandlerThread:4647 [handler.py:handle_request_defer():170] handle defer: 13
2025-06-12 18:32:55,521 DEBUG   SenderThread:4647 [sender.py:send_request():363] send_request: defer
2025-06-12 18:32:55,521 INFO    SenderThread:4647 [sender.py:send_request_defer():583] handle sender defer: 13
2025-06-12 18:32:55,521 INFO    SenderThread:4647 [sender.py:transition_state():587] send defer: 14
2025-06-12 18:32:55,522 DEBUG   HandlerThread:4647 [handler.py:handle_request():144] handle_request: defer
2025-06-12 18:32:55,522 INFO    HandlerThread:4647 [handler.py:handle_request_defer():170] handle defer: 14
2025-06-12 18:32:55,522 DEBUG   SenderThread:4647 [sender.py:send():336] send: final
2025-06-12 18:32:55,522 DEBUG   SenderThread:4647 [sender.py:send():336] send: footer
2025-06-12 18:32:55,522 DEBUG   SenderThread:4647 [sender.py:send_request():363] send_request: defer
2025-06-12 18:32:55,522 INFO    SenderThread:4647 [sender.py:send_request_defer():583] handle sender defer: 14
2025-06-12 18:32:55,523 DEBUG   HandlerThread:4647 [handler.py:handle_request():144] handle_request: poll_exit
2025-06-12 18:32:55,523 DEBUG   HandlerThread:4647 [handler.py:handle_request():144] handle_request: server_info
2025-06-12 18:32:55,523 DEBUG   HandlerThread:4647 [handler.py:handle_request():144] handle_request: get_summary
2025-06-12 18:32:55,523 DEBUG   SenderThread:4647 [sender.py:send_request():363] send_request: poll_exit
2025-06-12 18:32:55,523 DEBUG   SenderThread:4647 [sender.py:send_request():363] send_request: server_info
2025-06-12 18:32:55,525 DEBUG   HandlerThread:4647 [handler.py:handle_request():144] handle_request: sampled_history
2025-06-12 18:32:55,672 INFO    MainThread:4647 [wandb_run.py:_footer_history_summary_info():3442] rendering history
2025-06-12 18:32:55,672 INFO    MainThread:4647 [wandb_run.py:_footer_history_summary_info():3474] rendering summary
2025-06-12 18:32:55,672 INFO    MainThread:4647 [wandb_run.py:_footer_sync_info():3398] logging synced files
2025-06-12 18:32:55,672 DEBUG   HandlerThread:4647 [handler.py:handle_request():144] handle_request: shutdown
2025-06-12 18:32:55,672 INFO    HandlerThread:4647 [handler.py:finish():841] shutting down handler
2025-06-12 18:32:56,523 INFO    WriterThread:4647 [datastore.py:close():299] close: /home/trudes/Projects/t-prime/wandb/run-20250612_183246-sozxix2q/run-sozxix2q.wandb
2025-06-12 18:32:56,672 INFO    SenderThread:4647 [sender.py:finish():1493] shutting down sender
2025-06-12 18:32:56,672 INFO    SenderThread:4647 [file_pusher.py:finish():162] shutting down file pusher
2025-06-12 18:32:56,672 INFO    SenderThread:4647 [file_pusher.py:join():167] waiting for file pusher
